mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid,WKT
740,2,20700,11379202,-1.2448936,-78.6286135,-88,1.67995E+12,4,2.8640137,314.01172,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2447926,-78.6286967,-86,1.67995E+12,4,2.946483,323.64835,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2446848,-78.628757,-88,1.67995E+12,3.9,3.0336235,325.25122,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2446077,-78.6288404,-88,1.67995E+12,4.3,2.8559177,297.57574,LTE,0,,20700,31,,,,
740,2,20700,11379203,-1.2444583,-78.6289732,-91,1.67995E+12,4.3,2.1934943,310.29443,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2443529,-78.6290387,-92,1.67995E+12,3.9,2.4053743,319.45117,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2441868,-78.6291851,-93,1.67995E+12,3.9,2.6896133,307.29773,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2440786,-78.6292539,-92,1.67995E+12,4,2.5090997,327.58548,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2439616,-78.6293243,-77,1.67995E+12,3.7,1.553194,312.45697,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2438921,-78.6294237,-87,1.67995E+12,3.9,1.8000563,327.69354,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2438143,-78.6295095,-92,1.67995E+12,4.3,2.4000134,310.52823,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2437984,-78.6296082,-97,1.67995E+12,3.4,0.69088227,253.40747,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2436168,-78.6297453,-97,1.67995E+12,5.2,1.9370736,316.8215,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2434864,-78.6297773,-96,1.67995E+12,4.6,1.9102149,326.4487,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2433722,-78.6298356,-90,1.67995E+12,3.7,1.2465944,312.83563,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2432927,-78.6298993,-83,1.67995E+12,3.2,1.6980888,305.05975,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.243235,-78.6299888,-90,1.67995E+12,4,2.1919005,312.65726,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2431367,-78.6300432,-98,1.67995E+12,4.2,2.313197,309.08292,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2430415,-78.6301034,-95,1.67995E+12,4.4,2.2606866,318.27707,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2429553,-78.6301572,-93,1.67995E+12,4.5,2.2873216,327.9903,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2428849,-78.6302175,-92,1.67995E+12,4.5,2.1585848,307.46353,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2428184,-78.6302858,-95,1.67995E+12,4.4,1.9138337,308.18588,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.242731,-78.6303527,-95,1.67995E+12,4.1,1.9469262,324.8936,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.24265,-78.6304602,-95,1.67995E+12,4.3,2.460871,307.22168,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2425843,-78.6305918,-107,1.67995E+12,4.3,2.9873765,288.86313,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.242475,-78.6306571,-108,1.67995E+12,4.2,3.0034637,326.8786,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2423636,-78.6307051,-107,1.67995E+12,4.3,2.6854522,326.46298,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2422902,-78.6307892,-105,1.67995E+12,4.1,2.5793703,309.66318,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2422125,-78.6308865,-105,1.67995E+12,4.3,2.6632535,298.55338,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2420605,-78.6309415,-107,1.67995E+12,4.4,2.7574525,325.5325,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2419684,-78.6310377,-105,1.67995E+12,3.8,2.6855886,297.18207,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.241897,-78.6311261,-106,1.67995E+12,3.8,2.6933336,309.80438,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2417985,-78.6312252,-106,1.67995E+12,4,2.8909602,318.94415,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2417341,-78.6312972,-107,1.67995E+12,4,2.6147852,296.71063,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2416669,-78.6313679,-107,1.67995E+12,4.2,2.3553038,318.71744,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2415768,-78.6314483,-103,1.67995E+12,4.3,1.1140863,345.7467,LTE,0,,20700,32,,,,
740,2,20700,11388163,-1.23914,-78.6274129,-108,1.67995E+12,5.4,0.29210576,90.846596,LTE,0,,20700,82,,,,
740,2,20700,11150345,-1.2390976,-78.6273884,-87,1.67995E+12,4.8,0.40498173,16.913736,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2391774,-78.6274533,-94,1.67995E+12,2.8,0.002150335,-2000,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2391515,-78.6273662,-89,1.67995E+12,2.2,0.40429685,133.37694,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2392936,-78.62721,-96,1.67995E+12,2.1,2.014889,141.49411,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2394114,-78.6271472,-96,1.67995E+12,2,2.4589286,151.21045,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2394862,-78.6270677,-94,1.67995E+12,1.9,2.325918,137.36548,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2396094,-78.6270008,-94,1.67995E+12,1.9,2.660093,149.5866,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2397357,-78.6269183,-95,1.67995E+12,2.1,2.9838443,142.87404,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2398287,-78.6268374,-96,1.67995E+12,2.1,3.004433,141.57025,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2399344,-78.6267621,-93,1.67995E+12,2,2.8306186,136.7316,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2400741,-78.6266767,-91,1.67995E+12,2,3.031363,143.99525,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2401942,-78.6265765,-91,1.67995E+12,2.9,3.2341242,137.39961,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2402878,-78.626463,-89,1.67995E+12,4,3.3238676,131.15692,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2403821,-78.6263831,-90,1.67995E+12,3.6,3.007139,149.55913,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.240491,-78.626302,-89,1.67995E+12,2.3,3.0112488,143.05179,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.240596,-78.6262195,-84,1.67995E+12,4,3.086197,134.47253,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2407168,-78.626166,-85,1.67995E+12,3.9,3.126649,141.10532,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2408491,-78.626194,-82,1.67995E+12,3,0.039553918,-2000,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2409288,-78.6260873,-83,1.67995E+12,4.9,1.8833369,131.05759,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2410489,-78.62595,-80,1.67995E+12,3.9,2.5869722,131.7775,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.241181,-78.6258594,-85,1.67995E+12,3.8,3.0313675,138.15222,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2412873,-78.6257873,-80,1.67995E+12,3.8,3.153105,143.94026,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2413832,-78.6257122,-79,1.67995E+12,3.8,3.0475242,137.57523,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2416316,-78.6255338,-81,1.67995E+12,3.7,2.169239,138.43225,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2417444,-78.625453,-85,1.67995E+12,3.8,2.5136645,141.31265,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.24186,-78.6253518,-84,1.67995E+12,4.5,3.3792856,141.65276,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2419567,-78.6252348,-81,1.67995E+12,3.8,3.4705276,136.8546,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2420324,-78.6251522,-84,1.67995E+12,4,3.1842425,133.50922,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.242122,-78.6250786,-86,1.67995E+12,3.8,2.7746556,137.89258,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2422065,-78.6250184,-88,1.67995E+12,3.8,2.6753707,133.91164,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2422696,-78.6249374,-88,1.67995E+12,3.8,2.4645238,137.117,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2423107,-78.625028,-87,1.67995E+12,3.4,0.8051973,259.27966,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2455871,-78.6290717,-103,1.67995E+12,4.3,0.001976651,-2000,LTE,0,,20700,197,,,,
740,2,20700,11379203,-1.2455984,-78.6291184,-97,1.67995E+12,4.2,0.002837324,-2000,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2455413,-78.629191,-94,1.67995E+12,5.1,0.04823196,-2000,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2453304,-78.6293804,-95,1.67995E+12,4.5,2.9642715,315.98523,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2452437,-78.6294649,-89,1.67995E+12,5.1,2.6127477,262.9558,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2451353,-78.6295829,-87,1.67995E+12,2.8,1.7730205,320.1746,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2449373,-78.6297118,-83,1.67995E+12,2.5,2.9065816,316.23398,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2447943,-78.6298358,-87,1.67995E+12,3.4,3.2988806,313.02142,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2446977,-78.6299304,-83,1.67995E+12,4.9,2.958715,318.96826,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2446007,-78.6299773,-81,1.67995E+12,4.4,2.3270993,322.9711,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2445183,-78.6300425,-81,1.67995E+12,4.1,2.0513813,312.855,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2444848,-78.630139,-86,1.67995E+12,4.3,2.1867757,289.87918,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2444142,-78.6302195,-88,1.67995E+12,4.6,2.0612574,307.22318,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2443003,-78.6303422,-88,1.67995E+12,4.6,1.8267064,292.19543,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2441177,-78.630455,-86,1.67995E+12,4.1,2.1879103,338.0077,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2439974,-78.6304954,-88,1.67995E+12,2.8,2.2190135,337.00143,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2438593,-78.6306009,-90,1.67995E+12,4.6,2.0299761,326.48102,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2436668,-78.6307485,-95,1.67995E+12,4.8,2.4176702,329.19833,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2435682,-78.6308447,-89,1.67995E+12,2.8,2.8763654,319.7906,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2434452,-78.6308698,-96,1.67995E+12,2.9,2.4683814,326.7784,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2433634,-78.630986,-96,1.67995E+12,3,2.4766266,302.36136,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2432962,-78.6311229,-94,1.67995E+12,2.8,2.702024,309.57034,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2431904,-78.6312233,-94,1.67995E+12,2.9,2.8963895,316.48044,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2430907,-78.6312822,-101,1.67995E+12,3.2,2.7419877,327.44302,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2430041,-78.6313425,-101,1.67995E+12,3.1,2.2108934,314.55084,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2429254,-78.6314454,-99,1.67995E+12,2.8,1.2532319,307.4066,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2428585,-78.6315199,-98,1.67995E+12,2.6,1.4036928,316.93753,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.242756,-78.6315745,-98,1.67995E+12,6.8,1.8685896,329.06134,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2426344,-78.6315593,-98,1.67995E+12,5.1,0.7951114,30.79181,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2426093,-78.6316473,-94,1.67995E+12,4.1,0.018228807,-2000,LTE,0,,20700,32,,,,
740,2,20700,11150345,-1.2443213,-78.6318942,-93,1.67995E+12,4.2,0.007915607,-2000,LTE,0,,20700,-1,,,,
740,2,20700,11382018,-1.2443113,-78.631859,-100,1.67995E+12,3,0.01789549,-2000,LTE,0,,20700,37,,,,
740,2,20700,11379203,-1.2443047,-78.6318431,-97,1.67995E+12,3.7,0.09881189,-2000,LTE,0,,20700,32,,,,
740,2,20700,11382018,-1.2442686,-78.6318398,-92,1.67995E+12,4.5,0.8654049,332.7882,LTE,0,,20700,37,,,,
740,2,20700,11382018,-1.2443481,-78.6317567,-96,1.67995E+12,5.3,1.1956563,133.05415,LTE,0,,20700,37,,,,
740,2,20700,11379203,-1.2445068,-78.6315734,-94,1.67995E+12,4.7,2.769342,133.21223,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2446418,-78.6314399,-97,1.67995E+12,4.4,3.3212113,132.54584,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2447805,-78.6313253,-92,1.67995E+12,4.1,3.7311509,134.7371,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2448675,-78.6312249,-97,1.67995E+12,4.1,3.5946183,132.55919,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2449682,-78.6311793,-94,1.67995E+12,4.3,2.9692626,142.6705,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2450543,-78.63112,-94,1.67995E+12,4.2,2.4506364,137.14526,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2451727,-78.631056,-96,1.67995E+12,4.3,1.5254092,142.84615,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.245304,-78.63097,-83,1.67995E+12,4,0.41928068,176.90726,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.245441,-78.630781,-88,1.67995E+12,3.7,1.8225293,136.03706,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2455672,-78.630678,-91,1.67995E+12,4.2,2.6986787,136.43684,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2456867,-78.630577,-95,1.67995E+12,4.2,3.3026571,130.60915,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2457804,-78.6304676,-93,1.67995E+12,4.4,3.3657007,139.79544,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2457782,-78.6303728,-92,1.67995E+12,4.2,2.2441933,79.503525,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2458255,-78.6302961,-86,1.67995E+12,4.1,0.037291087,-2000,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.246014,-78.6301398,-86,1.67995E+12,4.4,2.417215,124.595085,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2461185,-78.6300458,-88,1.67995E+12,4.1,2.705424,132.63019,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2462077,-78.6299553,-93,1.67995E+12,4.2,3.0047648,130.2381,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2462854,-78.6298698,-96,1.67995E+12,4.2,2.7792091,132.16885,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.246365,-78.6297776,-94,1.67995E+12,4.2,2.8282592,121.25497,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2464056,-78.6296384,-96,1.67995E+12,4.4,1.5467533,78.09812,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2463645,-78.6295194,-96,1.67995E+12,4.6,1.6961105,59.913834,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2461451,-78.629619,-98,1.67995E+12,4.7,2.5667608,316.9735,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2459832,-78.6297369,-98,1.67995E+12,4.6,3.6035428,311.33157,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2458253,-78.6298194,-98,1.67995E+12,4.6,4.100832,314.11148,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2456748,-78.6299401,-91,1.67995E+12,4.3,4.1062226,317.66183,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2456017,-78.6300015,-89,1.67995E+12,4.5,1.4260969,307.84875,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2454342,-78.6302064,-97,1.67995E+12,3.8,2.7675982,307.8642,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2453214,-78.6303196,-97,1.67995E+12,4.7,3.463306,303.7291,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2452069,-78.6304419,-90,1.67995E+12,4.8,3.5957406,312.73062,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2451095,-78.6304903,-82,1.67995E+12,4.6,2.6102664,330.08844,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2450985,-78.630587,-91,1.67995E+12,3.6,0.0155972,-2000,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2449178,-78.6307497,-90,1.67995E+12,4.3,3.315088,286.82413,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2446273,-78.6309903,-93,1.67995E+12,4.4,4.8245087,304.01392,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2445378,-78.6310761,-92,1.67995E+12,4.2,4.0901933,299.18018,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2445069,-78.6312511,-97,1.67995E+12,4.2,3.7793956,281.09897,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.244493,-78.6314753,-95,1.67995E+12,4.1,4.0925727,266.20737,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.244521,-78.6316819,-98,1.67995E+12,4,4.1897383,239.60817,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2445757,-78.6318688,-95,1.67995E+12,3.9,4.2058544,274.96735,LTE,0,,20700,32,,,,
740,2,20700,11382018,-1.2444292,-78.6319361,-96,1.67995E+12,4.1,3.7322636,348.8317,LTE,0,,20700,37,,,,
740,2,20700,11382018,-1.2442894,-78.6319533,-84,1.67995E+12,4.3,3.286664,8.833008,LTE,0,,20700,37,,,,
740,2,20700,11382018,-1.2441025,-78.6319909,-95,1.67995E+12,4.6,3.580022,337.3929,LTE,0,,20700,37,,,,
740,2,20700,11379203,-1.2439844,-78.6321415,-101,1.67995E+12,4.9,4.1724844,315.77097,LTE,0,,20700,32,,,,
740,2,20700,11382018,-1.2438046,-78.6323143,-92,1.67995E+12,4.7,4.8348866,317.11057,LTE,0,,20700,37,,,,
740,2,20700,11382018,-1.2435981,-78.6325204,-94,1.67995E+12,4.1,5.433673,313.1389,LTE,0,,20700,37,,,,
740,2,20700,11386370,-1.2434365,-78.6326765,-96,1.67995E+12,2.4,5.0343423,318.7809,LTE,0,,20700,40,,,,
740,2,20700,11386370,-1.2433574,-78.6327515,-96,1.67995E+12,4,3.7832778,289.06436,LTE,0,,20700,40,,,,
